"";"author";"title";"date";"filename";"century";"words";"number_of_nodes";"normalized_number_of_nodes";"density";"assortativity_coefficient";"average_shortest_path_length";"diameter";"transitivity";"mean_degree";"mean_clustering";"max_clustering";"size_gcc";"strongly_connected_components"
"10";"Luis de Sousa";"A Vida de Frei Bartolomeu dos Mártires (Edited Orthography)";"1556";"sousa1556.txt";"16th Century";"52595";"3604";"0.06852362391862345";"0.0018077486913575227";"-0.12996819468139825";"3.6255676842241775";"8.80952380952381";"0.083592052911526";"12.202583175262369";"0.2577421273663649";"2.0";"1.0";"1"
"11";"Gil Vicente";"Mixed Texts";"1550";"vicente16th.txt";"16th Century";"125944";"5400";"0.042876198945563104";"0.00171108504318358";"-0.17034897359138845";"3.304293010365431";"7.014285714285714";"0.09201287835879667";"16.733128037745317";"0.45156617159509777";"2.0";"1.0";"1"
"12";"Manuel Pires de Almeida";"Poesia e Pintura";"1633";"almeida1633.txt";"17th Century";"24763";"2537";"0.10245123773371563";"0.0016455201192695115";"-0.08063384562448445";"4.287781216544044";"16.24";"0.07200651546537774";"7.924223280955208";"0.17325326734807658";"2.0";"1.0";"1"
"13";"Manuel de Almeida";"Vida de Takla Haymanot";"1650";"almeida17th.txt";"17th Century";"9157";"925";"0.10101561646827564";"0.003901953901953902";"-0.07690501622628748";"4.264765465813402";"13.916666666666668";"0.08683272346483745";"6.8014851994851995";"0.14854513643232156";"2.0";"0.9978378378378379";"3"
"14";"Antonio Brandao";"Monarchia Lusitana";"1632";"brandao1632.txt";"17th Century";"49938";"2988";"0.05983419440105731";"0.0022359273048000506";"-0.1064176023830454";"3.687617560970363";"8.791666666666666";"0.09629105532640407";"12.271468514919533";"0.23055796504841397";"2.0";"1.0";"1"
"15";"José da Cunha Brochado";"Cartas";"1650";"brochado17th.txt";"17th Century";"31888";"2676";"0.08391871550426493";"0.001927552631211321";"-0.13800189288360135";"3.7931338446279144";"14.0";"0.07495332229242925";"9.634821165310974";"0.22137623273063733";"2.0";"1.0";"1"
"16";"Antonio das Chagas";"Obras Espirituais II";"1687";"chagas1687.txt";"17th Century";"49603";"2778";"0.056004677136463524";"0.0024859660488954186";"-0.1681278157905157";"3.444905221410159";"8.512987012987013";"0.1000332806868047";"12.538862947541318";"0.406237372743849";"2.0";"1.0";"1"
"17";"Manuel da Costa";"A Arte de Furtar";"1652";"costa1652.txt";"17th Century";"51548";"3187";"0.061825871032823776";"0.0017492989311765803";"-0.14740942486650174";"3.6640513849913265";"10.49090909090909";"0.07487341730261372";"10.437042499832426";"0.29938030586591574";"2.0";"1.0";"1"
"18";"Manuel de Galhegos";"Gazeta";"1641";"galhegos1641.txt";"17th Century";"25438";"2111";"0.08298608381162041";"0.002470696262636921";"-0.1063107195481348";"3.8791628594071677";"11.027777777777779";"0.08410167420694295";"9.659058598548796";"0.17536440713235255";"2.0";"1.0";"1"
"19";"Francisco Rodrigues Lobo";"Corte da Aldeia e Noites de Inverno";"1619";"lobo1619.txt";"17th Century";"51830";"3570";"0.06887902759019873";"0.0017911003011459557";"-0.12461981069012386";"3.7252883333215605";"14.0";"0.08797358112079444";"11.944651091003472";"0.2470788097935622";"2.0";"1.0";"1"
"20";"Gregorio de Matos";"Mixed Texts (Part 1)";"1650";"matos17th1.txt";"17th Century";"58454";"4214";"0.07209087487597085";"0.001110761760640754";"-0.13966477343955325";"3.817824876129223";"11.2";"0.04916316283971265";"8.899734975289965";"0.2612685878873669";"2.0";"1.0";"1"
"21";"Gregorio de Matos";"Mixed Texts (Part 2)";"1650";"matos17th2.txt";"17th Century";"41488";"5435";"0.13100173544157348";"0.0009472878353912586";"-0.14166638756683889";"3.758909235827843";"13.2";"0.04962130478524944";"9.748782736090988";"0.2653192734776758";"2.0";"1.0";"1"
"22";"Francisco Manuel de Melo";"Tácito Portugues";"1650";"melo1650.txt";"17th Century";"34077";"3292";"0.09660474807054611";"0.0015836297158604434";"-0.1156508925424162";"3.89015819867358";"10.833333333333332";"0.05781165590097111";"10.013731575051079";"0.1556062778683823";"2.0";"1.0";"1"
"23";"Padre Antonio Vieira";"Sermao pelo Bom Sucesso das Armas de Portugal contra as de Holanda";"1640";"vieira1640.txt";"17th Century";"9145";"1299";"0.14204483324220885";"0.0024796839099888385";"-0.10273932472298453";"4.416766008224888";"12.833333333333332";"0.057739833745225795";"6.14304079506158";"0.1432352234519675";"2.0";"1.0";"1"
"24";"Padre Antonio Vieira";"Sermao dos Bons Anos";"1642";"vieira1642.txt";"17th Century";"8853";"1132";"0.12786626002485033";"0.003141470851961896";"-0.0857281768048229";"4.205968638404364";"11.5";"0.07780896157940578";"6.696345617966643";"0.16556665083071842";"2.0";"1.0";"1"
"25";"Padre Antonio Vieira";"Sermao da Sexagésima";"1655";"vieira1655.txt";"17th Century";"11442";"1238";"0.10819786750568082";"0.003146781454428153";"-0.1147131319383149";"4.236779142826919";"25.5";"0.08014925635012077";"7.151815173279274";"0.2689348193265203";"2.0";"1.0";"1"
"26";"Padre Antonio Vieira";"Sermao do Espírito Santo";"1657";"vieira1657.txt";"17th Century";"12139";"1507";"0.12414531674767279";"0.002478033012828139";"-0.12145715982102652";"4.1760690042308095";"15.725490196078432";"0.07412482016852778";"7.100146497486362";"0.19792646739015426";"2.0";"1.0";"1"
"27";"Padre Antonio Vieira";"Cartas";"1646";"vieira1670.txt";"17th Century";"52391";"2702";"0.051573743581912926";"0.0027674318610509964";"-0.16687670972672597";"3.410112245622218";"9.1593837535014";"0.11090094349085959";"13.577348686732801";"0.36396520259410015";"2.0";"1.0";"1"
"28";"Padre Antonio Vieira";"Cartas";"1650";"vieira17th.txt";"17th Century";"52391";"2702";"0.051573743581912926";"0.0027674318610509964";"-0.16687670972672597";"3.410112245622218";"9.1593837535014";"0.11090094349085959";"13.577348686732801";"0.36396520259410015";"2.0";"1.0";"1"
"29";"Matias Aires";"Reflexoes Sobre a Vaidade dos Homens";"1752";"aires1752.txt";"18th Century";"54942";"3339";"0.06077317898875177";"0.001907213100222133";"-0.13440781934722018";"3.5943354954456392";"11.520833333333332";"0.07545309898847773";"11.842916026957726";"0.3180267580470683";"2.0";"1.0";"1"
"30";"Manoel Botelho de Oliveira";"À Ilha da Maré";"1705";"botelho1705.txt";"18th Century";"1852";"592";"0.31965442764578833";"0.003063977683267023";"-0.0971281094424391";"6.311936347155478";"24.5";"0.020734449163127656";"3.5865427927927933";"0.07635241360093604";"2.0";"0.9966216216216216";"3"
"31";"Pedro Correia Garcao";"Obras Completas";"1750";"garcao18th.txt";"18th Century";"24562";"2761";"0.1124094129142578";"0.001535622988940155";"-0.08922454948939011";"4.2162533003690115";"12.535714285714286";"0.04747312552860277";"8.022727608452938";"0.12228374281245388";"2.0";"1.0";"1"
"32";"Teresa Margarida da Silva e Ortas";"Aventuras de Diófanes";"1777";"ortas1777.txt";"18th Century";"67649";"3544";"0.05238806190778873";"0.002347808192034782";"-0.12583967045177274";"3.4303219636209366";"8.642857142857142";"0.081365312775875";"15.45647615625369";"0.28194958659579694";"2.0";"0.9997178329571106";"2"
"33";"António Nunes Ribeiro Sanches";"Cartas Sobre a Educacao da Mocidade";"1760";"sanches1760.txt";"18th Century";"56017";"2618";"0.04673581234268168";"0.0024237714678048243";"-0.1209942337221751";"3.7360892945082296";"12.205128205128204";"0.1097921996039708";"11.712065558049428";"0.2574463596055593";"2.0";"1.0";"1"
"34";"Antonio José da Silva";"Vida do Grande D. Quixote de La Mancha e do Gordo Sancho Panca";"1733";"silva1733.txt";"18th Century";"20055";"2120";"0.10570929942657692";"0.001999652737585369";"-0.1620584432410189";"3.9553050082864645";"16.177777777777777";"0.07930191051505868";"7.799395334392131";"0.27901629849166193";"2.0";"0.9995283018867924";"2"
"35";"Antonio José da Silva";"Esopaida ou Vida de Esopo";"1734";"silva1734.txt";"18th Century";"20455";"1987";"0.09714006355414324";"0.0021833762355613602";"-0.16245206082085434";"3.87841412281542";"15.288888888888888";"0.0780960024075839";"7.964557133524036";"0.3112384641647791";"2.0";"1.0";"1"
"36";"Antonio José da Silva";"Os Encantos de Medeia";"1735";"silva1735.txt";"18th Century";"16685";"1695";"0.10158825292178604";"0.002461228768549766";"-0.1414865169982431";"3.872739462200444";"10.142857142857142";"0.07790229997266586";"7.77022191917684";"0.2676974647986756";"2.0";"1.0";"1"
"37";"Antonio José da Silva";"Anfitriao ou Jupiter e Alcmena";"1736";"silva1736.txt";"18th Century";"25042";"2042";"0.08154300774698507";"0.0025239207413546294";"-0.17776180697252847";"3.692071592107151";"9.253968253968253";"0.10115212732720498";"9.295675257361346";"0.3463211065810586";"2.0";"1.0";"1"
"38";"Antonio José da Silva";"O Labirinto de Creta";"1736";"silva1736b.txt";"18th Century";"30050";"2432";"0.08093178036605657";"0.0021367709303080824";"-0.1549124383685429";"3.7108645997964884";"9.5";"0.08410548438859143";"9.556677993791908";"0.31127920300927514";"2.0";"1.0";"1"
"39";"Antonio José da Silva";"As Verdades de Proteu";"1737";"silva1737.txt";"18th Century";"16153";"1754";"0.10858664025258466";"0.0022827783093455688";"-0.1453026799686406";"3.8726080262472347";"10.0";"0.0687442939953582";"7.481406564352458";"0.2538641553075715";"2.0";"1.0";"1"
"40";"Antonio José da Silva";"Guerras do Alecrim e da Manjerona";"1737";"silva1737b.txt";"18th Century";"23096";"2163";"0.0936525805334257";"0.0019544924029265207";"-0.15690613135038226";"3.8970309677987753";"14.85";"0.07654404586199982";"7.816377116024908";"0.3276195394827106";"2.0";"1.0";"1"
"41";"Antonio José da Silva";"Precipício de Faetonte";"1738";"silva1738.txt";"18th Century";"21248";"2027";"0.09539721385542169";"0.0022115069464499738";"-0.13749223543953315";"3.8537799918279925";"11.0";"0.07155781919027229";"8.380668953751757";"0.23618060718570424";"2.0";"1.0";"1"
"42";"Luis Antonio Verney";"O Verdadeiro Método de Estudar";"1746";"verney1746.txt";"18th Century";"47818";"2513";"0.05255343176209795";"0.0030451524683112784";"-0.14203777281594746";"3.472251299611447";"10.5";"0.1272740893363171";"13.76871982006297";"0.36594655192309283";"2.0";"1.0";"1"
"43";"Casimiro de Abreu";"Carolina";"1856";"abreu1856.txt";"19th Century";"5275";"1005";"0.190521327014218";"0.002814612197974272";"-0.026085966550641274";"4.930493944619532";"16.083333333333336";"0.05286613786899992";"5.412892679459843";"0.09143698151439117";"2.0";"1.0";"1"
"44";"José de Alencar";"O Guarani";"1857";"alencar1857.txt";"19th Century";"109296";"5464";"0.049992680427463035";"0.0015518010285619026";"-0.12724092821389368";"3.550024837660728";"9.156262505002001";"0.08804820576232135";"15.501781631892149";"0.25940759133629887";"2.0";"1.0";"1"
"45";"José de Alencar";"Lucíola";"1862";"alencar1862.txt";"19th Century";"46302";"4239";"0.09155112090190488";"0.001235688606248569";"-0.11135144659559967";"3.9921076575955246";"10.375";"0.06642099379544925";"9.889024049098644";"0.178774989932567";"2.0";"1.0";"1"
"46";"José de Alencar";"Iracema";"1865";"alencar1865.txt";"19th Century";"29639";"3048";"0.10283747764769392";"0.0015538497054458282";"-0.0584322885163869";"4.1801916518721995";"13.083333333333332";"0.07657014275113108";"8.957584497538502";"0.1466871666228837";"2.0";"1.0";"1"
"47";"José de Alencar";"Senhora";"1875";"alencar1875.txt";"19th Century";"78378";"6104";"0.07787899665722524";"0.0009894581634754538";"-0.12492681032582602";"3.8320772994996983";"12.45";"0.057847016424311164";"11.381135029732492";"0.19388461312728963";"2.0";"1.0";"1"
"48";"Manuel Antonio de Almeida";"Memórias de um Sargento de Milícias";"1852";"almeida1852.txt";"19th Century";"60982";"4257";"0.0698074841756584";"0.001477553114640018";"-0.14888388365400929";"3.658899274260351";"12.5";"0.08441364561876645";"11.624937955261748";"0.27763536629242186";"2.0";"1.0";"1"
"49";"Castro Alves";"Espumas Flutuantes";"1870";"alves1870.txt";"19th Century";"20016";"2935";"0.14663269384492406";"0.0012586964322418592";"-0.0547909588275721";"4.511838063751192";"15.233333333333334";"0.04065065626272013";"7.1841675038949315";"0.07547697237170274";"2.0";"1.0";"1"
"50";"Álvares de Azevedo";"Noite na Taverna";"1855";"azevedo1855.txt";"19th Century";"18112";"2161";"0.11931316254416961";"0.0019478293656914666";"-0.07286121985961931";"4.192789903508321";"13.547619047619047";"0.056163691248582864";"8.07448892132031";"0.13750119690202123";"2.0";"1.0";"1"
"51";"Aluísio Azevedo";"A Condeca Vésper ou Memórias de um Condenado";"1882";"azevedo1882.txt";"19th Century";"107578";"6835";"0.06353529532060459";"0.0010412244470662736";"-0.12236122752918693";"3.749020999396494";"11.083333333333332";"0.08174623392622221";"13.208343388024229";"0.22805564349605853";"2.0";"1.0";"1"
"52";"Aluisio Azevedo";"Girandula de Amores ou Mistério da Tijuca";"1882";"azevedo1882b.txt";"19th Century";"95779";"5960";"0.062226584115515925";"0.00121467612578571";"-0.12842562065955518";"3.6928318059311334";"10.479817119155353";"0.08446784580769624";"13.431842955857269";"0.23467535975755033";"2.0";"1.0";"1"
"53";"Aluisio Azevedo";"Casa de Pensao";"1884";"azevedo1884.txt";"19th Century";"95873";"6694";"0.06982153473866469";"0.0009881270743336452";"-0.12290815507924431";"3.775862598487394";"11.0";"0.07644573719015504";"12.362526061247083";"0.2142669860050535";"2.0";"1.0";"1"
"54";"Aluisio Azevedo";"Filomena Borges";"1884";"azevedo1884b.txt";"19th Century";"53917";"5072";"0.09407051579279263";"0.000997274039864212";"-0.11184943746552545";"4.072990506417701";"17.0";"0.06203539929601672";"9.521674324508114";"0.17452578547643066";"2.0";"1.0";"1"
"55";"Aluisio Azevedo";"O Cortico";"1890";"azevedo1890.txt";"19th Century";"81771";"6247";"0.07639627740886133";"0.0009879349836881036";"-0.09757724908608768";"3.8673935118700076";"10.13095238095238";"0.0752871215908121";"11.617976415377555";"0.17784363970241726";"2.0";"1.0";"1"
"56";"Aluisio Azevedo";"A Mortalha de Alzira";"1894";"azevedo1894.txt";"19th Century";"51573";"4464";"0.08655691931824792";"0.0012229185087742546";"-0.1040410728481982";"3.943777571381418";"12.083333333333332";"0.06250525129361136";"10.291242228764878";"0.17927849292239353";"2.0";"1.0";"1"
"57";"Aluisio Azevedo";"O Livro de uma Sogra";"1895";"azevedo1895.txt";"19th Century";"53909";"4595";"0.08523623142703445";"0.0011855838836008362";"-0.1261989051163072";"3.9010142386601627";"12.183908045977013";"0.07189352667841692";"10.199705540493847";"0.2127438513378001";"2.0";"1.0";"1"
"58";"Adolfo Caminha";"A Normalista";"1893";"caminha1893.txt";"19th Century";"60880";"5928";"0.0973718791064389";"0.0008399824950756016";"-0.08282577041851909";"4.1303035902171885";"12.04624060150376";"0.06114804871274796";"9.377341088251427";"0.1409177652627856";"2.0";"1.0";"1"
"59";"Adolfo Caminha";"No País dos Ianques";"1894";"caminha1894.txt";"19th Century";"53335";"3842";"0.07203524889847192";"0.0008401367150044568";"-0.05460807318825494";"4.8636568837744925";"17.5";"0.03010785620087446";"6.260422549282517";"0.060102887630540794";"2.0";"1.0";"1"
"60";"Adolfo Caminha";"Bom Crioulo";"1895";"caminha1895.txt";"19th Century";"36176";"4425";"0.1223186643078284";"0.000960196565216947";"-0.06493945539727118";"4.324473950282082";"15.666666666666664";"0.055898453517803495";"8.114100663377464";"0.11062391871191185";"2.0";"0.999774011299435";"2"
"61";"Adolfo Caminha";"Tentacao";"1896";"caminha1896.txt";"19th Century";"40734";"4352";"0.10683949526194333";"0.0010353540261197561";"-0.08141222996301808";"4.2239751975543145";"13.248958333333334";"0.06465756706301769";"8.511855852500187";"0.14257464672215078";"2.0";"1.0";"1"
"62";"Almeida Garrett";"Viagens na Minha Terra";"1846";"garrett1846.txt";"19th Century";"69641";"6087";"0.08740540773394982";"0.000872279108151434";"-0.11071949699074404";"3.948123984457808";"12.512216949716949";"0.06137857231759185";"9.977529139257117";"0.20404247427588637";"2.0";"1.0";"1"
"63";"José Agostinho de Macedo";"Sermao Contra o Filosofismo do Séeculo XIX";"1811";"macedo1811.txt";"19th Century";"10279";"1364";"0.1326977332425333";"0.002169829791537126";"-0.09827202605190416";"4.63268718950564";"18.166666666666664";"0.05533384846143357";"5.67660433699483";"0.11832670788962805";"2.0";"1.0";"1"
"64";"Joaquim Manuel de Macedo";"A Moreninha";"1844";"macedo1844.txt";"19th Century";"47221";"3682";"0.07797378285085026";"0.0016201050626106638";"-0.13562636511910944";"3.7488967009265988";"10.96590909090909";"0.08271213302488466";"11.081000366700776";"0.244916195636656";"2.0";"1.0";"1"
"65";"Joaquim Manuel de Macedo";"Memórias da Rua do Ouvidor";"1878";"macedo1878.txt";"19th Century";"60088";"5201";"0.08655638397017708";"0.0010416266102672564";"-0.08250377175806729";"4.036274791829974";"11.25";"0.05703448855487506";"10.21299652449649";"0.14130868793069312";"2.0";"1.0";"1"
"66";"Machado de Assis";"Helena";"1876";"machado1876.txt";"19th Century";"56735";"4436";"0.07818806733057196";"0.0013635998588976325";"-0.12118856907549073";"3.7368313775881052";"11.900527009222662";"0.07274318385707074";"11.295075523202234";"0.24163935745075832";"2.0";"1.0";"1"
"67";"Machado de Assis";"Iaiá Garcia";"1878";"machado1878.txt";"19th Century";"58661";"4481";"0.07638806021036122";"0.0013456618420633149";"-0.12759352878738517";"3.7257441140370453";"11.14354066985646";"0.07476568587317484";"11.224174285084624";"0.24959463670949836";"2.0";"1.0";"1"
"68";"Machado de Assis";"Memórias Póstumas de Brás Cubas";"1881";"machado1881.txt";"19th Century";"61893";"5576";"0.09009096343689917";"0.0009319569455256673";"-0.1027734875536008";"3.929560994910925";"13.235714285714286";"0.056049617012971106";"9.803032213218248";"0.18937709118530888";"2.0";"1.0";"1"
"69";"Machado de Assis";"Casa Velha";"1885";"machado1885.txt";"19th Century";"22616";"2357";"0.10421825256455607";"0.0019068655804730047";"-0.1195159765765907";"3.933912854316118";"9.802631578947368";"0.07968191500023065";"8.432477160665417";"0.21591934885095646";"2.0";"1.0";"1"
"70";"Machado de Assis";"Quincas Borba";"1891";"machado1891.txt";"19th Century";"77979";"5396";"0.06919811744187537";"0.0012261167610511613";"-0.12648520685619533";"3.679737573776889";"11.50632911392405";"0.0789928378629515";"12.261229528904895";"0.27792925707440275";"2.0";"1.0";"1"
"71";"Machado de Assis";"Dom Casmurro";"1899";"machado1899.txt";"19th Century";"67001";"4533";"0.06765570663124432";"0.0014481426681924004";"-0.13252256797952205";"3.6146919744566133";"10.254950495049505";"0.08137159795127435";"12.140936998147067";"0.3127682761951581";"2.0";"1.0";"1"
"72";"Joaquim Nabuco";"O Abolicionismo";"1883";"nabuco1883.txt";"19th Century";"63837";"5047";"0.07906073280385983";"0.0011302790628967608";"-0.12260698063697306";"3.7923990509818095";"13.89539450816823";"0.05801579404066673";"10.682886506616782";"0.2327412485264282";"2.0";"1.0";"1"
"73";"Raul Pompeia";"O Ateneu";"1888";"pompeia1888.txt";"19th Century";"62219";"8671";"0.13936257413330333";"0.0004491898314883016";"-0.036434704533850205";"4.67246670782256";"15.2";"0.02996141993261179";"7.631685075754275";"0.052498512812109425";"2.0";"1.0";"1"
"74";"Eca de Queiroz";"O Primo Basílio";"1878";"queiroz1878.txt";"19th Century";"122859";"7124";"0.0579851699916164";"0.001081245615759594";"-0.13937789052576746";"3.607777133063268";"10.166666666666668";"0.07969391285636913";"14.138665541197131";"0.2783833408334172";"2.0";"1.0";"1"
"75";"Eca de Queiroz";"A Relíquia";"1887";"queiroz1887.txt";"19th Century";"86614";"7078";"0.0817188907105087";"0.0008355192546941462";"-0.08041356907742087";"3.9560843916770208";"10.677027027027027";"0.047460323006155526";"11.172758764556137";"0.11686351176754575";"2.0";"1.0";"1"
"76";"Eca de Queiroz";"Os Maias";"1888";"queiroz1888.txt";"19th Century";"218011";"9306";"0.042685919517822496";"0.0010776820533643107";"-0.13293422956680245";"3.4639471763838667";"9.783184669748906";"0.08314902944557337";"18.45437142562814";"0.2786929158025802";"2.0";"1.0";"1"
"77";"Eca de Queiroz";"A Ilustre Casa de Ramires";"1900";"queiroz1900.txt";"19th Century";"106258";"7847";"0.07384855728509854";"0.000837908767607202";"-0.08776533276355108";"3.8714184752029";"11.125";"0.05604816050105071";"12.486258728104248";"0.14055627379659483";"2.0";"1.0";"1"
"78";"Visconde de Taunay";"Inocencia";"1872";"taunay1872.txt";"19th Century";"51472";"5116";"0.09939384519738888";"0.0009655178738888291";"-0.09372591493778375";"4.110387333029794";"14.333333333333334";"0.07271814941604926";"9.339792617084262";"0.17692361163061546";"2.0";"0.9998045347928068";"2"
"79";"Julia Lopes de Almeida";"A Falencia";"1901";"almeida1901.txt";"20th Century";"73935";"6030";"0.0815581253804017";"0.0009662254327962113";"-0.11301058370064383";"3.8507447557920025";"10.344322344322343";"0.06893879140032631";"10.952529664829497";"0.20867493214857163";"2.0";"1.0";"1"
"80";"Julia Lopes de Almeida";"A Intrusa";"1905";"almeida1905.txt";"20th Century";"55344";"4790";"0.0865495808037005";"0.0011308535435459914";"-0.1213866696363152";"3.8879076572050337";"13.226446886446885";"0.07244214856790508";"10.165943839614938";"0.2339499083548084";"2.0";"1.0";"1"
"81";"Fialho de Almeida";"Aves Migradoras";"1921";"almeida1921.txt";"20th Century";"163602";"5720";"0.034962897764086016";"0.0007062093353403023";"-0.07985823984198777";"4.310318689878053";"12.7";"0.047575082927703405";"7.835709740661144";"0.11699929637053869";"2.0";"1.0";"1"
"82";"Lima Barreto";"O Triste Fim de Policarpo Quaresma";"1915";"barreto1915.txt";"20th Century";"66829";"6446";"0.09645513175417858";"0.0007958941346465606";"-0.11927219231498397";"3.985556850285971";"15.128787878787879";"0.05402612472094812";"9.695455149484136";"0.19079597130669798";"2.0";"1.0";"1"
"83";"Lima Barreto";"O Cemitério dos Vivos";"1920";"barreto1920.txt";"20th Century";"48286";"4826";"0.09994615416476825";"0.0009747717995572342";"-0.1299391998219278";"3.974077803950536";"11.796703296703297";"0.055544543573161784";"8.856747058880234";"0.22069618084403458";"2.0";"1.0";"1"
"84";"Lima Barreto";"Clara dos Anjos";"1948";"barreto1948.txt";"20th Century";"50102";"5176";"0.10330924913177118";"0.0008968931299419841";"-0.12440009877853386";"4.014459863061772";"13.751984126984127";"0.05462994993416624";"8.754428858521432";"0.20292565374586705";"2.0";"1.0";"1"
"85";"Euclídes da Cunha";"Os Sertoes";"1902";"cunha1902.txt";"20th Century";"155749";"10662";"0.06845629827478827";"0.0006884988544930955";"-0.05783866110283231";"3.9131048111853035";"11.25";"0.04625728493290436";"14.019705005291266";"0.09763422677099343";"2.0";"1.0";"1"
"86";"Santos Dumont";"O Que Eu Vi; o Que Nós Veremos";"1918";"dumont1918.txt";"20th Century";"12630";"1832";"0.14505146476642913";"0.0018358021364229345";"-0.0945357096765365";"4.406169492621617";"12.083333333333332";"0.04780138150740531";"6.430901986014527";"0.11011870200852203";"2.0";"0.9978165938864629";"5"
"87";"Machado de Assis";"Esaú e Jacó";"1904";"machado1904.txt";"20th Century";"72711";"4870";"0.06697748621254006";"0.0014224425323348527";"-0.11734628975962409";"3.621055725722344";"13.539126559714795";"0.08218484178485738";"12.881660058762582";"0.28490644001714904";"2.0";"1.0";"1"
"88";"Machado de Assis";"Memorial de Aires";"1908";"machado1908.txt";"20th Century";"51375";"3299";"0.06421411192214112";"0.0020706607346144363";"-0.13363852011962252";"3.5869329542835584";"10.193693693693694";"0.10184504662727767";"12.565051639496682";"0.31133404846528817";"2.0";"0.9996968778417702";"2"
"89";"Antonio de Alcantara Machado";"Brás; Bixiga e Barra Funda";"1927";"machado1927.txt";"20th Century";"10474";"1981";"0.18913500095474509";"0.0013797745246508497";"-0.027472166176875264";"5.24890525650243";"18.583333333333336";"0.04260180765715446";"5.2935013273226295";"0.07241996531529342";"2.0";"1.0";"1"
"90";"Antonio de Alcantara Machado";"Mana Maria";"1936";"machado1936.txt";"20th Century";"17830";"2480";"0.13909141895681434";"0.0015265325508464652";"-0.09312933421017966";"4.375790673918984";"13.142857142857142";"0.060658035440597335";"7.216216685587072";"0.15402571642731433";"2.0";"1.0";"1"
"91";"Lindolfo Rocha";"Maria Dusá";"1910";"rocha1910.txt";"20th Century";"69474";"5642";"0.08121023692316551";"0.001041646963497928";"-0.09315138688411553";"3.961592127471547";"10.516666666666666";"0.07772012981533728";"11.00220951733057";"0.18609849017944805";"2.0";"1.0";"1"
